,term,count,num_docs,label,subjectivity_max,subjectivity_min,subjectivity_mean
10940,nightly,1,1,['neutral'],0.5222222222222223,0.5222222222222223,0.5222222222222223
10963,nlight,1,1,['neutral'],0.1,0.1,0.1
10959,njngs,1,1,['positive'],0.44166666666666665,0.44166666666666665,0.44166666666666665
10955,nitrogen,1,1,['positive'],0.4625,0.4625,0.4625
10954,nitro,1,1,['neutral'],0.5214285714285715,0.5214285714285715,0.5214285714285715
10952,nirmatrelvir,1,1,['positive'],0.3333333333333333,0.3333333333333333,0.3333333333333333
10951,nir,1,1,['positive'],0.5258928571428572,0.5258928571428572,0.5258928571428572
10950,nine,1,1,['neutral'],0.7250000000000001,0.7250000000000001,0.7250000000000001
10949,nina,1,1,['positive'],0.6000000000000001,0.6000000000000001,0.6000000000000001
10948,nimbleness,1,1,['positive'],0.0,0.0,0.0
10945,nil,1,1,['positive'],0.5,0.5,0.5
13097,provo,1,1,['neutral'],0.0,0.0,0.0
13098,provocative,1,1,['neutral'],0.47500000000000003,0.47500000000000003,0.47500000000000003
10942,nighttime,1,1,['neutral'],0.4772727272727273,0.4772727272727273,0.4772727272727273
13090,providing,1,1,['positive'],0.75,0.75,0.75
10867,neurosurgeon,1,1,['positive'],1.0,1.0,1.0
13131,psychological,1,1,['neutral'],0.1,0.1,0.1
10862,neuropathy,1,1,['positive'],0.3,0.3,0.3
10794,neeltran,1,1,['neutral'],0.3,0.3,0.3
13157,puck,1,1,['positive'],0.75,0.75,0.75
10791,needing,1,1,['positive'],0.4492424242424243,0.4492424242424243,0.4492424242424243
13158,pudding,1,1,['neutral'],0.0,0.0,0.0
13159,puget,1,1,['neutral'],0.7,0.7,0.7
10788,necrosis,1,1,['neutral'],0.39375000000000004,0.39375000000000004,0.39375000000000004
10787,neco,1,1,['positive'],0.0,0.0,0.0
10786,necklace,1,1,['negative'],0.3833333333333333,0.3833333333333333,0.3833333333333333
10783,necessitate,1,1,['neutral'],0.5625,0.5625,0.5625
13161,pugvs,1,1,['positive'],0.05,0.05,0.05
10779,nebraska,1,1,['positive'],0.25,0.25,0.25
10778,neat,1,1,['neutral'],0.16666666666666666,0.16666666666666666,0.16666666666666666
10795,negating,1,1,['positive'],0.55,0.55,0.55
13166,pulmonologists,1,1,['neutral'],0.45454545454545453,0.45454545454545453,0.45454545454545453
13169,pulsed,1,1,['positive'],0.3,0.3,0.3
10765,ndaa,1,1,['neutral'],0.05,0.05,0.05
13171,puma,1,1,['positive'],0.49166666666666664,0.49166666666666664,0.49166666666666664
10761,ncos,1,1,['positive'],0.9,0.9,0.9
10760,nco,1,1,['positive'],0.0,0.0,0.0
10759,ncnn,1,1,['neutral'],0.0,0.0,0.0
10758,ncl,1,1,['negative'],0.0,0.0,0.0
13173,pumped,1,1,['positive'],0.36666666666666664,0.36666666666666664,0.36666666666666664
10755,ncdr,1,1,['neutral'],0.4444444444444444,0.4444444444444444,0.4444444444444444
10754,ncd,1,1,['neutral'],1.0,1.0,1.0
10749,nbp,1,1,['positive'],0.9533333333333333,0.9533333333333333,0.9533333333333333
10746,nb,1,1,['negative'],0.0,0.0,0.0
10772,nearer,1,1,['neutral'],0.0,0.0,0.0
13156,puc,1,1,['positive'],0.25,0.25,0.25
10799,negocios,1,1,['positive'],0.15,0.15,0.15
10804,negro,1,1,['positive'],0.45666666666666667,0.45666666666666667,0.45666666666666667
10860,neuron,1,1,['neutral'],0.14285714285714285,0.14285714285714285,0.14285714285714285
13133,psychology,1,1,['neutral'],0.77,0.77,0.77
10856,neurologist,1,1,['positive'],0.5984848484848485,0.5984848484848485,0.5984848484848485
10854,neurologic,1,1,['neutral'],0.0,0.0,0.0
10853,neuroinflammatory,1,1,['neutral'],0.25,0.25,0.25
10851,neurodevelopmental,1,1,['neutral'],0.5494805194805195,0.5494805194805195,0.5494805194805195
13136,pto,1,1,['negative'],0.38341269841269837,0.38341269841269837,0.38341269841269837
13137,ptp,1,1,['positive'],0.75,0.75,0.75
10845,networkwide,1,1,['positive'],0.0,0.0,0.0
13138,ptus,1,1,['neutral'],0.0,0.0,0.0
10843,networked,1,1,['neutral'],0.125,0.125,0.125
13139,ptz,1,1,['neutral'],1.0,1.0,1.0
13140,pu,1,1,['positive'],0.5,0.5,0.5
10835,netbacks,1,1,['positive'],0.571969696969697,0.571969696969697,0.571969696969697
13141,pub,1,1,['neutral'],0.17500000000000002,0.17500000000000002,0.17500000000000002
10831,nester,1,1,['positive'],0.46875,0.46875,0.46875
10829,nervous_system,1,1,['neutral'],0.5494805194805195,0.5494805194805195,0.5494805194805195
10826,nephrotoxicity,1,1,['neutral'],0.6875,0.6875,0.6875
10824,nephrologists,1,1,['positive'],0.4,0.4,0.4
10823,nephrologist,1,1,['positive'],0.7,0.7,0.7
10821,nephrectomy,1,1,['positive'],0.5166666666666667,0.5166666666666667,0.5166666666666667
10817,neom,1,1,['positive'],0.3757142857142857,0.3757142857142857,0.3757142857142857
10814,neoantigens,1,1,['neutral'],0.0,0.0,0.0
10812,neo,1,1,['neutral'],0.0,0.0,0.0
10810,nelum,1,1,['neutral'],0.3055555555555555,0.3055555555555555,0.3055555555555555
10809,nelsonhall,1,1,['positive'],0.24333333333333335,0.24333333333333335,0.24333333333333335
10808,nellcor,1,1,['positive'],0.75,0.75,0.75
13084,proverbial,1,1,['negative'],0.6999999999999998,0.6999999999999998,0.6999999999999998
10745,naxos,1,1,['positive'],0.375,0.375,0.375
13081,proudest,1,1,['positive'],0.0,0.0,0.0
10995,nonactive,1,1,['neutral'],0.5,0.5,0.5
11173,noted,1,1,['positive'],0.4645833333333334,0.4645833333333334,0.4645833333333334
13032,prophylaxis,1,1,['neutral'],0.0,0.0,0.0
11167,notarization,1,1,['positive'],0.0,0.0,0.0
13036,proportionately,1,1,['positive'],0.44000000000000006,0.44000000000000006,0.44000000000000006
11164,nostalgic,1,1,['positive'],1.0,1.0,1.0
13041,proprietor,1,1,['neutral'],0.2722222222222222,0.2722222222222222,0.2722222222222222
11156,northrop,1,1,['neutral'],0.5357142857142857,0.5357142857142857,0.5357142857142857
13042,propriety,1,1,['neutral'],0.0,0.0,0.0
13044,propulsive,1,1,['positive'],0.75,0.75,0.75
13045,propx,1,1,['positive'],0.6875,0.6875,0.6875
13047,prosecution,1,1,['negative'],0.2904761904761905,0.2904761904761905,0.2904761904761905
13048,prosecutor,1,1,['positive'],0.32915584415584415,0.32915584415584415,0.32915584415584415
13025,propels,1,1,['positive'],0.19696969696969696,0.19696969696969696,0.19696969696969696
13053,prospectivity,1,1,['neutral'],0.5,0.5,0.5
13060,prostatectomy,1,1,['neutral'],0.0,0.0,0.0
11137,nordic,1,1,['neutral'],0.2,0.2,0.2
11134,noprs,1,1,['neutral'],0.5,0.5,0.5
11132,nonwage,1,1,['positive'],0.3375,0.3375,0.3375
11131,nonviable,1,1,['neutral'],0.40238095238095245,0.40238095238095245,0.40238095238095245
11129,nontypical,1,1,['positive'],0.3666666666666667,0.3666666666666667,0.3666666666666667
11127,nontravel,1,1,['positive'],0.38888888888888884,0.38888888888888884,0.38888888888888884
11126,nontransactional,1,1,['positive'],0.0,0.0,0.0
11122,nonteaching,1,1,['positive'],0.625,0.625,0.625
11121,nontactical,1,1,['neutral'],0.625,0.625,0.625
11119,nonstructural,1,1,['negative'],0.375,0.375,0.375
11117,nonstandard,1,1,['positive'],0.7666666666666666,0.7666666666666666,0.7666666666666666
13057,prosperous,1,1,['positive'],0.36296296296296293,0.36296296296296293,0.36296296296296293
11115,nonspecific,1,1,['neutral'],0.39375000000000004,0.39375000000000004,0.39375000000000004
13024,propeller,1,1,['neutral'],0.5,0.5,0.5
11180,novasep,1,1,['neutral'],0.3535714285714286,0.3535714285714286,0.3535714285714286
11262,oatk,1,1,['neutral'],0.5357142857142857,0.5357142857142857,0.5357142857142857
11255,nymex,1,1,['neutral'],0.2833333333333333,0.2833333333333333,0.2833333333333333
11254,nycb,1,1,['positive'],0.45666666666666667,0.45666666666666667,0.45666666666666667
11249,nvdimms,1,1,['neutral'],0.2333333333333333,0.2333333333333333,0.2333333333333333
11243,nutraceuticals,1,1,['positive'],0.2,0.2,0.2
11242,nutraceutical,1,1,['positive'],0.3333333333333333,0.3333333333333333,0.3333333333333333
11239,nursing_facilities,1,1,['neutral'],0.4515151515151515,0.4515151515151515,0.4515151515151515
11235,nuorder,1,1,['positive'],0.6263888888888889,0.6263888888888889,0.6263888888888889
11227,nuke,1,1,['positive'],0.5178571428571428,0.5178571428571428,0.5178571428571428
11224,nudge,1,1,['neutral'],0.4785714285714286,0.4785714285714286,0.4785714285714286
13014,pronunciation,1,1,['positive'],0.45,0.45,0.45
11214,ntps,1,1,['positive'],0.8,0.8,0.8
13022,propel,1,1,['positive'],0.6375,0.6375,0.6375
11213,ntiated,1,1,['positive'],0.8666666666666667,0.8666666666666667,0.8666666666666667
11208,nsites,1,1,['neutral'],0.45454545454545453,0.45454545454545453,0.45454545454545453
11201,nrg,1,1,['neutral'],0.0,0.0,0.0
11200,nrf,1,1,['neutral'],0.35,0.35,0.35
11199,nrel,1,1,['positive'],0.5333333333333333,0.5333333333333333,0.5333333333333333
11198,nre,1,1,['neutral'],0.75,0.75,0.75
13018,prop,1,1,['neutral'],0.375,0.375,0.375
11187,nozzle,1,1,['positive'],0.37333333333333335,0.37333333333333335,0.37333333333333335
11186,novice,1,1,['positive'],0.31333333333333335,0.31333333333333335,0.31333333333333335
11185,novi,1,1,['positive'],0.0,0.0,0.0
11184,november,1,1,['neutral'],0.2571428571428572,0.2571428571428572,0.2571428571428572
13021,propconnect,1,1,['positive'],0.6875,0.6875,0.6875
11181,novasure,1,1,['positive'],0.75,0.75,0.75
13017,proofing,1,1,['positive'],0.5,0.5,0.5
11114,nonslip,1,1,['neutral'],0.0,0.0,0.0
11113,nonsiloed,1,1,['positive'],0.315,0.315,0.315
11112,nonsense,1,1,['positive'],0.3,0.3,0.3
11053,nonhuman,1,1,['positive'],0.125,0.125,0.125
11052,nonhospitalized,1,1,['neutral'],0.15555555555555556,0.15555555555555556,0.15555555555555556
11051,nonhistorical,1,1,['neutral'],0.275,0.275,0.275
11050,nonguaranteed,1,1,['positive'],0.39488636363636365,0.39488636363636365,0.39488636363636365
11044,nonfood,1,1,['neutral'],0.022222222222222223,0.022222222222222223,0.022222222222222223
13072,proto,1,1,['positive'],0.0,0.0,0.0
11041,nonexisting,1,1,['positive'],0.6,0.6,0.6
11040,nonexecutive,1,1,['positive'],0.44666666666666666,0.44666666666666666,0.44666666666666666
11039,nonenergy,1,1,['positive'],0.25,0.25,0.25
11037,nonearning,1,1,['positive'],0.41666666666666663,0.41666666666666663,0.41666666666666663
11036,nondriver,1,1,['neutral'],0.5,0.5,0.5
11035,nondistribution,1,1,['positive'],0.75,0.75,0.75
11055,noninfectious,1,1,['neutral'],0.25,0.25,0.25
11033,nondiscount,1,1,['neutral'],0.375,0.375,0.375
11031,nondigital,1,1,['positive'],0.45,0.45,0.45
11030,nondiabetic,1,1,['neutral'],0.18333333333333335,0.18333333333333335,0.18333333333333335
11026,nondeductibility,1,1,['neutral'],0.375,0.375,0.375
13075,proton,1,1,['neutral'],0.5,0.5,0.5
11017,noncompetitive,1,1,['positive'],0.7777777777777778,0.7777777777777778,0.7777777777777778
11011,nonclient,1,1,['positive'],0.3181818181818182,0.3181818181818182,0.3181818181818182
11007,noncable,1,1,['positive'],0.48333333333333334,0.48333333333333334,0.48333333333333334
11006,nonbudget,1,1,['positive'],0.6875,0.6875,0.6875
11005,nonbonus,1,1,['neutral'],0.4710317460317461,0.4710317460317461,0.4710317460317461
11003,nonbearing,1,1,['positive'],0.39999999999999997,0.39999999999999997,0.39999999999999997
11002,nonbanking,1,1,['positive'],0.640625,0.640625,0.640625
10996,nonadvertising,1,1,['positive'],0.6083333333333333,0.6083333333333333,0.6083333333333333
11032,nondilutive,1,1,['neutral'],0.0,0.0,0.0
11057,noninstitutional,1,1,['neutral'],0.46540404040404043,0.46540404040404043,0.46540404040404043
13070,proteomics,1,1,['positive'],0.5577777777777778,0.5577777777777778,0.5577777777777778
11062,nonlawyer,1,1,['positive'],0.15000000000000002,0.15000000000000002,0.15000000000000002
11111,nonsedating,1,1,['positive'],0.7066666666666667,0.7066666666666667,0.7066666666666667
11109,nonsalaried,1,1,['positive'],0.375,0.375,0.375
11108,nonroutine,1,1,['neutral'],0.3,0.3,0.3
11107,nonreturnable,1,1,['positive'],0.6875,0.6875,0.6875
11106,nonretail,1,1,['negative'],0.45454545454545453,0.45454545454545453,0.45454545454545453
11103,nonresponsive,1,1,['neutral'],0.0,0.0,0.0
11100,nonrepeat,1,1,['neutral'],0.34500000000000003,0.34500000000000003,0.34500000000000003
11098,nonrenewal,1,1,['neutral'],0.0,0.0,0.0
11097,nonrelated,1,1,['neutral'],0.4,0.4,0.4
11093,nonrecoverable,1,1,['positive'],0.5866666666666667,0.5866666666666667,0.5866666666666667
11091,nonreal,1,1,['positive'],0.75,0.75,0.75
11089,nonrail,1,1,['neutral'],0.0,0.0,0.0
11088,nonqualified,1,1,['neutral'],0.06666666666666667,0.06666666666666667,0.06666666666666667
11087,nonpromotional,1,1,['neutral'],0.06666666666666667,0.06666666666666667,0.06666666666666667
11084,nonprofessionals,1,1,['negative'],0.8083333333333333,0.8083333333333333,0.8083333333333333
11082,nonprescription,1,1,['positive'],0.34027777777777773,0.34027777777777773,0.34027777777777773
13063,protected,1,1,['positive'],0.5142857142857142,0.5142857142857142,0.5142857142857142
11077,nonperformers,1,1,['positive'],0.41666666666666663,0.41666666666666663,0.41666666666666663
11075,nonpassenger,1,1,['positive'],0.6803030303030303,0.6803030303030303,0.6803030303030303
11074,nonpass,1,1,['negative'],0.7,0.7,0.7
11073,nonowner,1,1,['neutral'],0.21250000000000002,0.21250000000000002,0.21250000000000002
11072,nonoptimized,1,1,['positive'],0.4515151515151515,0.4515151515151515,0.4515151515151515
11067,nonmember,1,1,['positive'],0.5,0.5,0.5
11066,nonmaterial,1,1,['neutral'],0.275,0.275,0.275
11065,nonloyalty,1,1,['neutral'],0.39999999999999997,0.39999999999999997,0.39999999999999997
13069,proteomic,1,1,['positive'],0.4,0.4,0.4
11063,nonlethal,1,1,['positive'],0.6,0.6,0.6
13080,prouder,1,1,['neutral'],0.0,0.0,0.0
12989,prolong,1,1,['neutral'],0.6,0.6,0.6
10743,navs,1,1,['neutral'],0.42857142857142855,0.42857142857142855,0.42857142857142855
10740,navint,1,1,['positive'],0.0,0.0,0.0
10432,mosunetuzumab,1,1,['positive'],0.41875,0.41875,0.41875
10431,mosfets,1,1,['positive'],0.125,0.125,0.125
10430,moses,1,1,['positive'],0.6611111111111111,0.6611111111111111,0.6611111111111111
10429,moscow,1,1,['neutral'],0.16666666666666666,0.16666666666666666,0.16666666666666666
13306,quickpay,1,1,['positive'],0.6875,0.6875,0.6875
13308,quieter,1,1,['positive'],0.44761904761904764,0.44761904761904764,0.44761904761904764
10422,morphology,1,1,['neutral'],0.0,0.0,0.0
13309,quik,1,1,['positive'],0.8,0.8,0.8
10419,morgan,1,1,['positive'],0.61,0.61,0.61
10418,more,1,1,['negative'],0.2583333333333333,0.2583333333333333,0.2583333333333333
13310,quinn,1,1,['neutral'],0.08333333333333333,0.08333333333333333,0.08333333333333333
10412,moore,1,1,['negative'],0.6022727272727273,0.6022727272727273,0.6022727272727273
13304,quickest,1,1,['positive'],0.7333333333333333,0.7333333333333333,0.7333333333333333
10411,moonsong,1,1,['neutral'],0.39090909090909093,0.39090909090909093,0.39090909090909093
10406,montney,1,1,['neutral'],0.16666666666666666,0.16666666666666666,0.16666666666666666
10403,monterrey,1,1,['neutral'],0.35833333333333334,0.35833333333333334,0.35833333333333334
13312,quit,1,1,['positive'],0.5,0.5,0.5
13313,qulipta,1,1,['positive'],0.125,0.125,0.125
10398,monopolistic,1,1,['negative'],0.3392857142857143,0.3392857142857143,0.3392857142857143
10397,monoperc,1,1,['neutral'],0.6666666666666666,0.6666666666666666,0.6666666666666666
10395,monolix,1,1,['positive'],0.0,0.0,0.0
10394,monolithic,1,1,['neutral'],0.0,0.0,0.0
10393,monoline,1,1,['positive'],0.2916666666666667,0.2916666666666667,0.2916666666666667
10392,monolayer,1,1,['neutral'],0.4727272727272727,0.4727272727272727,0.4727272727272727
10391,monohydrate,1,1,['positive'],0.4916666666666667,0.4916666666666667,0.4916666666666667
10387,monoammonium,1,1,['positive'],0.5,0.5,0.5
10410,moonshot,1,1,['neutral'],0.0,0.0,0.0
10385,monkey,1,1,['neutral'],0.0,0.0,0.0
10438,motivator,1,1,['positive'],0.5708333333333333,0.5708333333333333,0.5708333333333333
10443,motorcycling,1,1,['positive'],0.7350000000000001,0.7350000000000001,0.7350000000000001
10494,msanda,1,1,['neutral'],0.125,0.125,0.125
10492,msa,1,1,['neutral'],0.45454545454545453,0.45454545454545453,0.45454545454545453
10488,mrr,1,1,['neutral'],0.22916666666666666,0.22916666666666666,0.22916666666666666
13275,quarry,1,1,['positive'],0.16666666666666666,0.16666666666666666,0.16666666666666666
10483,mrf,1,1,['neutral'],0.6,0.6,0.6
10479,mqi,1,1,['positive'],0.5125,0.5125,0.5125
10477,mpus,1,1,['positive'],0.0,0.0,0.0
10474,mpanda,1,1,['neutral'],0.5399999999999999,0.5399999999999999,0.5399999999999999
10473,mpa,1,1,['positive'],0.5,0.5,0.5
13280,quasi,1,1,['neutral'],0.2,0.2,0.2
10471,mozzarella,1,1,['positive'],0.6022727272727273,0.6022727272727273,0.6022727272727273
13281,quat,1,1,['positive'],0.29696969696969694,0.29696969696969694,0.29696969696969694
13301,quickbooks,1,1,['neutral'],0.0,0.0,0.0
10467,moviegoing,1,1,['positive'],0.55,0.55,0.55
13284,qubit,1,1,['neutral'],0.0,0.0,0.0
13285,quebec,1,1,['neutral'],0.0,0.0,0.0
13286,queen,1,1,['neutral'],0.19999999999999998,0.19999999999999998,0.19999999999999998
13287,quemliclustat,1,1,['neutral'],0.29166666666666663,0.29166666666666663,0.29166666666666663
10460,mouthfeel,1,1,['positive'],0.6136363636363636,0.6136363636363636,0.6136363636363636
10459,mouth,1,1,['negative'],1.0,1.0,1.0
10457,mous,1,1,['neutral'],0.475,0.475,0.475
10455,mounted,1,1,['neutral'],0.26268939393939394,0.26268939393939394,0.26268939393939394
13294,questioning,1,1,['neutral'],0.5,0.5,0.5
10452,mount,1,1,['neutral'],0.6272727272727273,0.6272727272727273,0.6272727272727273
10445,motorhome,1,1,['positive'],0.1,0.1,0.1
10444,motorcyclist,1,1,['positive'],0.5,0.5,0.5
10466,moviegoer,1,1,['neutral'],1.0,1.0,1.0
10381,monitored,1,1,['positive'],0.3,0.3,0.3
13321,rabbi,1,1,['positive'],0.4401515151515151,0.4401515151515151,0.4401515151515151
10379,monish,1,1,['positive'],0.3266666666666667,0.3266666666666667,0.3266666666666667
10296,mlops,1,1,['neutral'],0.5020833333333333,0.5020833333333333,0.5020833333333333
10295,mlb,1,1,['neutral'],0.3333333333333333,0.3333333333333333,0.3333333333333333
10293,mkiv,1,1,['positive'],0.8181818181818182,0.8181818181818182,0.8181818181818182
10291,mjbizcon,1,1,['neutral'],0.5499999999999999,0.5499999999999999,0.5499999999999999
10289,mixing,1,1,['positive'],0.0,0.0,0.0
10288,mixer,1,1,['neutral'],0.3055555555555555,0.3055555555555555,0.3055555555555555
13367,rajnish,1,1,['neutral'],0.5,0.5,0.5
13368,rally,1,1,['positive'],0.3194444444444444,0.3194444444444444,0.3194444444444444
13374,rancher,1,1,['positive'],0.3,0.3,0.3
10280,mitigate,1,1,['positive'],0.2,0.2,0.2
10278,misuse,1,1,['positive'],0.0,0.0,0.0
10277,misunderstood,1,1,['negative'],1.0,1.0,1.0
10298,mmda,1,1,['negative'],0.05,0.05,0.05
10276,misunderstanding,1,1,['negative'],0.4,0.4,0.4
10274,mistrial,1,1,['neutral'],0.375,0.375,0.375
13375,rand,1,1,['neutral'],0.25,0.25,0.25
10269,misstatement,1,1,['neutral'],0.16666666666666666,0.16666666666666666,0.16666666666666666
13378,randg,1,1,['neutral'],0.9,0.9,0.9
10267,missive,1,1,['neutral'],0.044444444444444446,0.044444444444444446,0.044444444444444446
13379,random,1,1,['neutral'],0.5166666666666667,0.5166666666666667,0.5166666666666667
13380,randomization,1,1,['neutral'],0.0,0.0,0.0
10258,misperception,1,1,['negative'],0.4595238095238095,0.4595238095238095,0.4595238095238095
10253,miserable,1,1,['negative'],1.0,1.0,1.0
10252,misconfiguration,1,1,['neutral'],0.75,0.75,0.75
10251,miscend,1,1,['positive'],0.8,0.8,0.8
10249,misalignment,1,1,['positive'],0.125,0.125,0.125
10275,misunderstand,1,1,['neutral'],0.0,0.0,0.0
10299,mmm,1,1,['neutral'],0.2833333333333333,0.2833333333333333,0.2833333333333333
10300,mmo,1,1,['neutral'],0.0,0.0,0.0
10301,mnc,1,1,['positive'],0.0,0.0,0.0
10378,monique,1,1,['positive'],0.19166666666666665,0.19166666666666665,0.19166666666666665
10377,monic,1,1,['neutral'],0.5070707070707071,0.5070707070707071,0.5070707070707071
13323,racetrack,1,1,['neutral'],0.35000000000000003,0.35000000000000003,0.35000000000000003
10372,monetize,1,1,['positive'],0.0,0.0,0.0
10365,monarche,1,1,['positive'],0.65,0.65,0.65
10363,monange,1,1,['positive'],0.5698863636363636,0.5698863636363636,0.5698863636363636
13328,racking,1,1,['positive'],0.975,0.975,0.975
10351,molded,1,1,['positive'],0.0,0.0,0.0
